contract_id,lane_calc,rating_zone,from_loccode,from_city,from_state,from_zip,from_country,to_loccode,to_city,to_state,to_zip,to_country,scac,service,mode,break_1_field,break_1_min,break_1_max,break_2_field,break_2_min,break_2_max,rate_field,rate_calc,rate,accessorial1_field,accessorial1_calc,accessorial1_rate,total_min,total_max,max_stops,transit_method,transit_value
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,65,65.9999,,,,,Flat,142.37,,,,142.37,142.37,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,66,66.9999,,,,,Flat,142.6,,,,142.6,142.6,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,67,67.9999,,,,,Flat,142.88,,,,142.88,142.88,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,68,68.9999,,,,,Flat,143.18,,,,143.18,143.18,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,69,69.9999,,,,,Flat,143.41,,,,143.41,143.41,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,70,70.9999,,,,,Flat,143.63,,,,143.63,143.63,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,71,71.9999,,,,,Flat,145.52,,,,145.52,145.52,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,72,72.9999,,,,,Flat,145.91,,,,145.91,145.91,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,73,73.9999,,,,,Flat,146.27,,,,146.27,146.27,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,74,74.9999,,,,,Flat,146.85,,,,146.85,146.85,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,75,75.9999,,,,,Flat,147.13,,,,147.13,147.13,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,76,76.9999,,,,,Flat,147.91,,,,147.91,147.91,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,77,77.9999,,,,,Flat,148.14,,,,148.14,148.14,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,78,78.9999,,,,,Flat,148.24,,,,148.24,148.24,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,79,79.9999,,,,,Flat,149.35,,,,149.35,149.35,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,80,80.9999,,,,,Flat,150.4,,,,150.4,150.4,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,81,81.9999,,,,,Flat,150.84,,,,150.84,150.84,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,82,82.9999,,,,,Flat,151.51,,,,151.51,151.51,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,83,83.9999,,,,,Flat,153.23,,,,153.23,153.23,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,84,84.9999,,,,,Flat,154.91,,,,154.91,154.91,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,85,85.9999,,,,,Flat,156.59,,,,156.59,156.59,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,86,86.9999,,,,,Flat,158.28,,,,158.28,158.28,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,87,87.9999,,,,,Flat,159.99,,,,159.99,159.99,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,88,88.9999,,,,,Flat,161.7,,,,161.7,161.7,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,89,89.9999,,,,,Flat,163.45,,,,163.45,163.45,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,90,90.9999,,,,,Flat,165.09,,,,165.09,165.09,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,91,91.9999,,,,,Flat,165.11,,,,165.11,165.11,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,92,92.9999,,,,,Flat,165.14,,,,165.14,165.14,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,93,93.9999,,,,,Flat,165.16,,,,165.16,165.16,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,94,94.9999,,,,,Flat,165.18,,,,165.18,165.18,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,95,95.9999,,,,,Flat,165.2,,,,165.2,165.2,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,96,96.9999,,,,,Flat,165.64,,,,165.64,165.64,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,97,97.9999,,,,,Flat,167.33,,,,167.33,167.33,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,98,98.9999,,,,,Flat,168.92,,,,168.92,168.92,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,99,99.9999,,,,,Flat,170.59,,,,170.59,170.59,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,100,100.9999,,,,,Flat,172.26,,,,172.26,172.26,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,101,101.9999,,,,,Flat,173.82,,,,173.82,173.82,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,102,102.9999,,,,,Flat,175.45,,,,175.45,175.45,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,103,103.9999,,,,,Flat,176.97,,,,176.97,176.97,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,104,104.9999,,,,,Flat,178.63,,,,178.63,178.63,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,105,105.9999,,,,,Flat,180.16,,,,180.16,180.16,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,106,106.9999,,,,,Flat,181.75,,,,181.75,181.75,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,107,107.9999,,,,,Flat,183.38,,,,183.38,183.38,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,108,108.9999,,,,,Flat,184.94,,,,184.94,184.94,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,109,109.9999,,,,,Flat,186.58,,,,186.58,186.58,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,110,110.9999,,,,,Flat,188.15,,,,188.15,188.15,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,111,111.9999,,,,,Flat,190.16,,,,190.16,190.16,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,112,112.9999,,,,,Flat,192.16,,,,192.16,192.16,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,113,113.9999,,,,,Flat,193.77,,,,193.77,193.77,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,114,114.9999,,,,,Flat,195.36,,,,195.36,195.36,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,115,115.9999,,,,,Flat,196.88,,,,196.88,196.88,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,116,116.9999,,,,,Flat,198.06,,,,198.06,198.06,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,117,117.9999,,,,,Flat,199.67,,,,199.67,199.67,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,118,118.9999,,,,,Flat,201.19,,,,201.19,201.19,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,119,119.9999,,,,,Flat,203.74,,,,203.74,203.74,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,120,120.9999,,,,,Flat,205.35,,,,205.35,205.35,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,121,121.9999,,,,,Flat,206.51,,,,206.51,206.51,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,122,122.9999,,,,,Flat,208.19,,,,208.19,208.19,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,123,123.9999,,,,,Flat,209.79,,,,209.79,209.79,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,124,124.9999,,,,,Flat,211.32,,,,211.32,211.32,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,125,125.9999,,,,,Flat,212.93,,,,212.93,212.93,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,126,126.9999,,,,,Flat,214.2,,,,214.2,214.2,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,127,127.9999,,,,,Flat,215.71,,,,215.71,215.71,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,128,128.9999,,,,,Flat,217.36,,,,217.36,217.36,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,129,129.9999,,,,,Flat,218.95,,,,218.95,218.95,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,130,130.9999,,,,,Flat,220.56,,,,220.56,220.56,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,131,131.9999,,,,,Flat,222.76,,,,222.76,222.76,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,132,132.9999,,,,,Flat,224.33,,,,224.33,224.33,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,133,133.9999,,,,,Flat,225.91,,,,225.91,225.91,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,134,134.9999,,,,,Flat,227.57,,,,227.57,227.57,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,135,135.9999,,,,,Flat,229.16,,,,229.16,229.16,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,136,136.9999,,,,,Flat,230.83,,,,230.83,230.83,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,137,137.9999,,,,,Flat,232.43,,,,232.43,232.43,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,138,138.9999,,,,,Flat,233.98,,,,233.98,233.98,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,139,139.9999,,,,,Flat,235.62,,,,235.62,235.62,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,140,140.9999,,,,,Flat,237.24,,,,237.24,237.24,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,141,141.9999,,,,,Flat,238.4,,,,238.4,238.4,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,142,142.9999,,,,,Flat,239.98,,,,239.98,239.98,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,143,143.9999,,,,,Flat,241.59,,,,241.59,241.59,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,144,144.9999,,,,,Flat,243.17,,,,243.17,243.17,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,145,145.9999,,,,,Flat,244.78,,,,244.78,244.78,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,146,146.9999,,,,,Flat,246.33,,,,246.33,246.33,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,147,147.9999,,,,,Flat,248,,,,248,248,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,148,148.9999,,,,,Flat,249.6,,,,249.6,249.6,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,149,149.9999,,,,,Flat,252.41,,,,252.41,252.41,1,Service Days,5
UPSGND,ZONE,8,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,150,150.9999,,,,,Flat,253.99,,,,253.99,253.99,1,Service Days,5
